experiment,folder,target_id,target_label,assembly,kind,length,msa_depth,msa_raw_depth,msa_csv,config,sampling_steps,diffusion_samples,max_parallel_samples,recycling_steps,sampling_steps_affinity,diffusion_samples_affinity,sample_rank,status,confidence_score,complex_plddt,ptm,iptm,ligand_iptm,protein_iptm,complex_iplddt,complex_pde,complex_ipde,affinity_pred_value,affinity_probability_binary,structure_path,confidence_json,affinity_json,note
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_ngc_ha_trimer_affinity,california_h5_ngc_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/msa/california_h5_ngc_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,0.916843056678772,0.9251536726951599,0.8933799862861633,0.883600652217865,0.8995881676673889,0.8859044909477234,0.9164793491363525,0.5409287810325623,1.9614005088806152,1.1240904331207275,0.5788519382476807,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/california_h5_ngc_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/confidence_california_h5_ngc_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/affinity_california_h5_ngc_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_ngc_ha_trimer_affinity,california_h5_ngc_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/msa/california_h5_ngc_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,0.9148176312446594,0.9233362078666687,0.8904041051864624,0.8807434439659119,0.9056739211082458,0.8829750418663025,0.9143071174621582,0.5528585910797119,1.9135472774505615,1.1240904331207275,0.5788519382476807,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/california_h5_ngc_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/confidence_california_h5_ngc_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/affinity_california_h5_ngc_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_ngc_ha_trimer_affinity,california_h5_ngc_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/msa/california_h5_ngc_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,0.9138979315757751,0.9232335686683655,0.8867655396461487,0.876555323600769,0.9048029780387878,0.8788303732872009,0.912437379360199,0.5479826927185059,1.9462302923202515,1.1240904331207275,0.5788519382476807,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/california_h5_ngc_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/confidence_california_h5_ngc_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_ngc_ha_trimer_affinity/boltz_results_california_h5_ngc_ha_trimer_affinity/predictions/california_h5_ngc_ha_trimer_affinity/affinity_california_h5_ngc_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_sia_ha_trimer_affinity,california_h5_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,,,,ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5,40,1,1,3,200,5,,failed,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_sia_ha_trimer_affinity,california_h5_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/msa/california_h5_sia_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,0.9104647040367126,0.9197258949279785,0.8837460279464722,0.8734197020530701,0.947265088558197,0.874785840511322,0.9113097786903381,0.5504355430603027,1.6954495906829834,0.3421646058559418,0.7515268325805664,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/california_h5_sia_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/confidence_california_h5_sia_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/affinity_california_h5_sia_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_sia_ha_trimer_affinity,california_h5_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/msa/california_h5_sia_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,0.9099633097648621,0.9189160466194153,0.8845762610435486,0.8741524815559387,0.9477170705795288,0.8755970597267151,0.9091824293136597,0.5396944880485535,1.6246864795684814,0.3421646058559418,0.7515268325805664,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/california_h5_sia_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/confidence_california_h5_sia_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/affinity_california_h5_sia_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,california_h5_sia_ha_trimer_affinity,california_h5_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H5,1485,1235,1242,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/msa/california_h5_sia_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,0.9062323570251465,0.916492223739624,0.875832200050354,0.8651929497718811,0.948049008846283,0.8666956424713135,0.9082146883010864,0.5538299679756165,1.6706695556640625,0.3421646058559418,0.7515268325805664,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/california_h5_sia_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/confidence_california_h5_sia_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/california_h5_sia_ha_trimer_affinity/boltz_results_california_h5_sia_ha_trimer_affinity/predictions/california_h5_sia_ha_trimer_affinity/affinity_california_h5_sia_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_a23_ha_trimer_affinity,duck_bavaria_h1_a23_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5/duck_bavaria_h1_a23_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a23_ha_trimer_affinity/msa/duck_bavaria_h1_a23_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5,40,1,1,3,200,5,0,ok,0.8989777565002441,0.9044530987739563,0.8880091309547424,0.8770762085914612,0.8453794121742249,0.8861006498336792,0.8680518865585327,0.6158401370048523,2.7913458347320557,1.3631173372268677,0.4721866250038147,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5/duck_bavaria_h1_a23_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a23_ha_trimer_affinity/predictions/duck_bavaria_h1_a23_ha_trimer_affinity/duck_bavaria_h1_a23_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5/duck_bavaria_h1_a23_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a23_ha_trimer_affinity/predictions/duck_bavaria_h1_a23_ha_trimer_affinity/confidence_duck_bavaria_h1_a23_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5/duck_bavaria_h1_a23_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a23_ha_trimer_affinity/predictions/duck_bavaria_h1_a23_ha_trimer_affinity/affinity_duck_bavaria_h1_a23_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_a23_ha_trimer_affinity,duck_bavaria_h1_a23_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a23_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a23_ha_trimer_affinity/msa/duck_bavaria_h1_a23_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,,,,ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5,40,1,1,3,200,5,,failed,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/msa/duck_bavaria_h1_a26_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,0.9040119051933289,0.9082193374633789,0.8979898691177368,0.887182354927063,0.8076662421226501,0.8961775898933411,0.8702328205108643,0.6110217571258545,3.0019290447235107,1.6316635608673096,0.4233664870262146,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/duck_bavaria_h1_a26_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/confidence_duck_bavaria_h1_a26_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/affinity_duck_bavaria_h1_a26_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/msa/duck_bavaria_h1_a26_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,1,ok,0.9014782309532166,0.9063314199447632,0.8925143480300903,0.8820653557777405,0.8343185186386108,0.8896567225456238,0.8705047965049744,0.6254082322120667,2.757906913757324,1.6316635608673096,0.4233664870262146,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/duck_bavaria_h1_a26_ha_trimer_affinity_model_1.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/confidence_duck_bavaria_h1_a26_ha_trimer_affinity_model_1.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/affinity_duck_bavaria_h1_a26_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,duck_bavaria_h1_a26_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/msa/duck_bavaria_h1_a26_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,2,ok,0.8989067077636719,0.9043700098991394,0.8885712027549744,0.8770536184310913,0.824284553527832,0.8865826725959778,0.8688924312591553,0.6383523344993591,2.916735887527466,1.6316635608673096,0.4233664870262146,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/duck_bavaria_h1_a26_ha_trimer_affinity_model_2.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/confidence_duck_bavaria_h1_a26_ha_trimer_affinity_model_2.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_a26_ha_trimer_affinity/boltz_results_duck_bavaria_h1_a26_ha_trimer_affinity/predictions/duck_bavaria_h1_a26_ha_trimer_affinity/affinity_duck_bavaria_h1_a26_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_ngc_ha_trimer_affinity,duck_bavaria_h1_ngc_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/msa/duck_bavaria_h1_ngc_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5,10,1,1,0,200,5,0,ok,0.4452831745147705,0.4620915353298187,0.4146593511104584,0.37804973125457764,0.42912325263023376,0.37781432271003723,0.43079036474227905,3.181209087371826,10.218951225280762,1.2713921070098877,0.41426557302474976,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/predictions/duck_bavaria_h1_ngc_ha_trimer_affinity/duck_bavaria_h1_ngc_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/predictions/duck_bavaria_h1_ngc_ha_trimer_affinity/confidence_duck_bavaria_h1_ngc_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/predictions/duck_bavaria_h1_ngc_ha_trimer_affinity/affinity_duck_bavaria_h1_ngc_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_ngc_ha_trimer_affinity,duck_bavaria_h1_ngc_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/msa/duck_bavaria_h1_ngc_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5,40,1,1,3,200,5,,oom,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_ngc_ha_trimer_affinity,duck_bavaria_h1_ngc_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_ngc_ha_trimer_affinity/boltz_results_duck_bavaria_h1_ngc_ha_trimer_affinity/msa/duck_bavaria_h1_ngc_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_sia_ha_trimer_affinity,duck_bavaria_h1_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/msa/duck_bavaria_h1_sia_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5,10,1,1,0,200,5,0,ok,0.446077823638916,0.4543640911579132,0.4504806697368622,0.41293275356292725,0.43957239389419556,0.41509297490119934,0.4304240643978119,3.1499972343444824,9.539990425109863,-0.039714545011520386,0.371628075838089,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/predictions/duck_bavaria_h1_sia_ha_trimer_affinity/duck_bavaria_h1_sia_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/predictions/duck_bavaria_h1_sia_ha_trimer_affinity/confidence_duck_bavaria_h1_sia_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s10_n1_p1_r0_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/predictions/duck_bavaria_h1_sia_ha_trimer_affinity/affinity_duck_bavaria_h1_sia_ha_trimer_affinity.json,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_sia_ha_trimer_affinity,duck_bavaria_h1_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/msa/duck_bavaria_h1_sia_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5,40,1,1,3,200,5,,failed,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,duck_bavaria_h1_sia_ha_trimer_affinity,duck_bavaria_h1_sia_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1227,1234,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/duck_bavaria_h1_sia_ha_trimer_affinity/boltz_results_duck_bavaria_h1_sia_ha_trimer_affinity/msa/duck_bavaria_h1_sia_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,,oom,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,memphis_h1_a23_ha_trimer_affinity,memphis_h1_a23_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,,,,ha_trimer_1lig_aff_s40_n1_p1_r3_as200_an5,40,1,1,3,200,5,,failed,,,,,,,,,,,,,,,
Flu HA trimer single-ligand affinity,flu_trimer_single_ligand_affinity,memphis_h1_a23_ha_trimer_affinity,memphis_h1_a23_ha_trimer_affinity,HA trimer + 1 affinity ligand,H1,1506,1224,1231,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/msa/memphis_h1_a23_ha_trimer_affinity_0.csv,ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5,80,3,1,5,200,5,0,ok,0.9141406416893005,0.9184296727180481,0.9070493578910828,0.8969842791557312,0.8095077276229858,0.9059456586837769,0.8801290988922119,0.5725759267807007,3.2077648639678955,1.1541578769683838,0.49886947870254517,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/memphis_h1_a23_ha_trimer_affinity_model_0.cif,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/confidence_memphis_h1_a23_ha_trimer_affinity_model_0.json,flu_trimer_single_ligand_affinity/runs/ha_trimer_1lig_aff_s80_n3_p1_r5_as200_an5/memphis_h1_a23_ha_trimer_affinity/boltz_results_memphis_h1_a23_ha_trimer_affinity/predictions/memphis_h1_a23_ha_trimer_affinity/affinity_memphis_h1_a23_ha_trimer_affinity.json,
